file,hrefs
R_1675187763_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/popcorn-crew.html', 'popcorn-crew13d2.html?variant=12557951533103']"
R_1675156009_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/louie-wool-boot-mens-crew.html']"
R_1675173908_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/spores-galore-tote-bag.html', 'spores-galore-tote-bagfbd0.html?variant=40212387364911']"
R_1675171973_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-poppy.html', 'leona-dress-poppyd0f2.html?variant=40116964360239', 'leona-dress-poppy4870.html?variant=40116964229167']"
R_1675182779_HB_4,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/tigger-liner-2pr-pack.html']"
R_1675154633_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/scout-dress-white.html', 'scout-dress-whited032.html?variant=40116983988271', 'scout-dress-white5602.html?variant=40116984119343', 'scout-dress-white4468.html?variant=40116984086575']"
R_1675181832_HB_5,"['#', 'collections/womens.html', 'collections/womens-socks.html', 'womens-socks/products/anise-sheer-crew.html', 'anise-sheer-crewe457.html?variant=40342116991023']"
R_1675168029_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-veggies-legging.html', 'mini-veggies-legging252f.html?variant=32918016720943', 'mini-veggies-legging8c2b.html?variant=32918016655407']"
R_1675174417_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-tulip-tight.html', 'mini-tulip-tight2344.html?variant=1271666800', 'mini-tulip-tight9552.html?variant=1271666804']"
R_1675184626_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/diamond-knee-sock.html', 'diamond-knee-sockfb16.html?variant=12557897236527']"
R_1675185535_HB_4,"['#', 'collections/womens.html', 'collections/womens-socks.html', 'womens-socks/products/wax-apple-crew.html']"
R_1675164207_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-colorblock-tight.html', 'mini-colorblock-tight6aba.html?variant=1271669260', 'mini-colorblock-tight2a80.html?variant=1271669252']"
R_1675187639_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-not-a-zig-zag-crew.html', 'mini-not-a-zig-zag-crewc7a7.html?variant=32921059426351', 'mini-not-a-zig-zag-crew2649.html?variant=32921059328047']"
R_1675158836_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/cool-to-recycle-short-crew.html', 'cool-to-recycle-short-crew1fcf.html?variant=40775020412975']"
R_1675167510_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sustainability-rules-short-crew.html', 'sustainability-rules-short-crew6851.html?variant=40775020642351']"
R_1675181017_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675184404_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-navy.html', 'margaret-dress-navya46e.html?variant=40116970324015', 'margaret-dress-navy16fa.html?variant=40116970160175', 'margaret-dress-navybf8e.html?variant=40116970487855']"
R_1675166811_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/trouser-crew.html', 'trouser-crew2ab0.html?variant=5790817029', 'trouser-crewd541.html?variant=32695810326575']"
R_1675160276_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/madras-check-mens-crew.html', 'madras-check-mens-crew74fa.html?variant=40116878344239']"
R_1675181367_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675174259_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/hi-five-knee-hi.html', 'hi-five-knee-hif2ff.html?variant=31732198932527', 'hi-five-knee-hi01ba.html?variant=31732198965295']"
R_1675163575_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/lila-dress.html', 'lila-dress34fb.html?variant=39245963558959', 'lila-dressc32e.html?variant=39245963493423']"
R_1675168451_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-poppy.html', 'sloane-dress-poppyb375.html?variant=40116984643631', 'sloane-dress-poppy2545.html?variant=40116984381487']"
R_1675177841_HB_5,"['#', 'collections/womens.html', 'collections/womens-sale.html', 'womens-sale/products/argyle-wool-sporty-crew.html', 'argyle-wool-sporty-crewff95.html?variant=40201181593647']"
R_1675171634_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/matilija-sheer-short-crew.html', 'matilija-sheer-short-crew53f1.html?variant=40342218145839']"
R_1675166450_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675172155_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-poppy.html', 'margaret-dress-poppy22b1.html?variant=40116966621231', 'margaret-dress-poppy882b.html?variant=40116966326319']"
R_1675160576_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455', 'honeycomb-wool-mens-crewf797.html?variant=40159316803631']"
R_1675177153_HB_4,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/ichigo-pita-bag.html']"
R_1675160449_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/patchwork-chunky-mens-crew.html']"
R_1675159852_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/quinn-top-white.html', 'quinn-top-white7780.html?variant=40116979531823', 'quinn-top-white2323.html?variant=40116979630127', 'quinn-top-white7d80.html?variant=40116979564591']"
R_1675166516_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/watermelon-crew.html', 'watermelon-crew2f61.html?variant=31730531336239']"
R_1675172822_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-bandit-legging-1.html', 'mini-bandit-legging-1c1c8.html?variant=41951843973', 'mini-bandit-legging-193d2.html?variant=41951844037']"
R_1675187631_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-navy.html', 'margaret-dress-navya46e.html?variant=40116970324015', 'margaret-dress-navy16fa.html?variant=40116970160175', 'margaret-dress-navybf8e.html?variant=40116970487855']"
R_1675156192_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-smiley-legging.html']"
R_1675170129_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/northern-lights-mens-crew.html']"
R_1675156658_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-smiley-crew.html', 'mini-smiley-crew36ef.html?variant=12253217980463']"
R_1675182521_HB_4,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/ichigo-pita-bag.html']"
R_1675160726_HB_5,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-chucks-legging.html', 'mini-chucks-leggingb91d.html?variant=9514355327023']"
R_1675171406_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/lila-dress.html', 'lila-dress34fb.html?variant=39245963558959', 'lila-dress9ef7.html?variant=39245963526191']"
R_1675168271_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/quinn-top-white.html', 'quinn-top-white7780.html?variant=40116979531823', 'quinn-top-white7d80.html?variant=40116979564591']"
R_1675183859_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-chucks-legging.html', 'mini-chucks-leggingb91d.html?variant=9514355327023']"
R_1675176967_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/sloane-dress-poppy.html', 'sloane-dress-poppy0749.html?variant=40116984676399', 'sloane-dress-poppy2545.html?variant=40116984381487']"
R_1675163740_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/jolly-sheer-crew.html', 'jolly-sheer-crew908d.html?variant=40342202056751', 'jolly-sheer-crew0823.html?variant=40342202449967']"
R_1675163449_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crewd429.html?variant=40125485219887', 'roma-cashmere-rib-mens-crew5fa3.html?variant=9691786477615']"
R_1675160483_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/trouser-crew.html', 'trouser-crew2ab0.html?variant=5790817029', 'trouser-crew0abd.html?variant=5790773637']"
R_1675176460_HB_5,"['#', 'collections/womens.html', 'collections/womens-socks.html', 'womens-socks/products/rosie-crew.html', 'rosie-crew1678.html?variant=40342292299823']"
R_1675155237_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675160575_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/louie-wool-boot-mens-crew.html']"
R_1675176526_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/cozy-cloud-crew.html', 'cozy-cloud-crew5ced.html?variant=40230445940783']"
R_1675182128_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/wool-trouser.html', 'wool-trouser4e11.html?variant=40303839576111', 'wool-trouserd9f7.html?variant=40303839543343', 'wool-trouser2262.html?variant=40303838789679']"
R_1675156969_HB_6,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/kinu-silk-short-crew.html', 'kinu-silk-short-crew5436.html?variant=31576703696943', 'kinu-silk-short-creweaa3.html?variant=32522482155567', 'kinu-silk-short-crew315c.html?variant=32696822890543', 'kinu-silk-short-crew6ca6.html?variant=31576703631407']"
R_1675177220_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/martina-pant-2.html', 'martina-pant-2668f.html?variant=39354407387183', 'martina-pant-2a5eb.html?variant=39354407419951']"
R_1675183527_HB_4,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/amarena-crew.html']"
R_1675177918_HB_4,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/pounce-tote-bag.html']"
R_1675163412_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sweet-tie-dye-crew.html', 'sweet-tie-dye-crew5acc.html?variant=39390705909807', 'sweet-tie-dye-crewab46.html?variant=39390705680431']"
R_1675163909_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-navy.html', 'leona-dress-navy4497.html?variant=40116963311663', 'leona-dress-navy1e68.html?variant=40116963541039']"
R_1675172504_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sustainability-rules-short-crew.html', 'sustainability-rules-short-crew6851.html?variant=40775020642351']"
R_1675164835_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/scallop-stripe-legging.html', 'scallop-stripe-legging0ff0.html?variant=1271670732', 'scallop-stripe-legging5ab9.html?variant=1271670720']"
R_1675182735_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crewd429.html?variant=40125485219887', 'roma-cashmere-rib-mens-crew8af2.html?variant=11246199537711']"
R_1675158758_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-navy.html', 'sloane-dress-navye67e.html?variant=40116984971311', 'sloane-dress-navyc4b8.html?variant=40116984873007', 'sloane-dress-navy9722.html?variant=40116984938543']"
R_1675168123_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/oeuf-legging.html']"
R_1675172990_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/madras-check-mens-crew.html', 'madras-check-mens-crew74fa.html?variant=40116878344239']"
R_1675181941_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crewf791.html?variant=32493736460335']"
R_1675174752_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-colorblock-crew.html', 'mini-colorblock-crew7891.html?variant=31730558730287', 'mini-colorblock-crew380d.html?variant=31730558631983']"
R_1675163970_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/louie-wool-boot-mens-crew.html']"
R_1675178991_HB_4,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sustainability-rules-short-crew.html']"
R_1675174940_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/northern-lights-mens-crew.html']"
R_1675163141_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/rosie-crew.html', 'rosie-crew1678.html?variant=40342292299823', 'rosie-crew935b.html?variant=40342299017263']"
R_1675185753_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-navy.html', 'asha-jumpsuit-navy0a23.html?variant=40116958593071', 'asha-jumpsuit-navy5fb8.html?variant=40116958855215', 'asha-jumpsuit-navyf01f.html?variant=40116958953519']"
R_1675177172_HB_4,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/boulangerie-tote-bag.html']"
R_1675182111_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/cool-to-recycle-short-crew.html', 'cool-to-recycle-short-crew1fcf.html?variant=40775020412975']"
R_1675156932_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crewed17.html?variant=9691808661551', 'roma-cashmere-rib-mens-crew021e.html?variant=9691810136111']"
R_1675181265_HB_4,"['#', 'collections/womens.html', 'collections/womens-socks.html', 'womens-socks/products/fuzzy-caterpillar-crew.html']"
R_1675181994_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-diamond-crew.html', 'mini-diamond-crewe70c.html?variant=1271669596', 'mini-diamond-crew6308.html?variant=1271669560']"
R_1675154937_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crewed17.html?variant=9691808661551', 'roma-cashmere-rib-mens-crew021e.html?variant=9691810136111']"
R_1675171441_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/umbrella-short-crew.html', 'umbrella-short-creweaab.html?variant=40016230776879', 'umbrella-short-crew8916.html?variant=40016230187055', 'umbrella-short-crew65d4.html?variant=40016230809647']"
R_1675184113_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/asha-jumpsuit-bloom.html', 'asha-jumpsuit-bloomd685.html?variant=40116961247279', 'asha-jumpsuit-bloomb930.html?variant=40116961476655']"
R_1675160411_HB_6,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sweet-tie-dye-crew.html', 'sweet-tie-dye-crew6f6c.html?variant=39390706303023', 'sweet-tie-dye-crewab46.html?variant=39390705680431', 'sweet-tie-dye-crew911e.html?variant=39390706335791', 'sweet-tie-dye-crew5acc.html?variant=39390705909807']"
