file,hrefs
R_1675048732_ES_4,"['preserved-mounted-specimens/index.html', '../giant-giant-blue-morpho-display/index.html', '#', '#']"
R_1675086293_ES_4,"['puzzles-toys-edibles/index.html', 'candies-snacks/index.html', '../../cricket-lollipop/index.html', '#']"
R_1675218247_ES_5,"['preserved-mounted-specimens/index.html', 'indexf1d4.html?sort=featured&page=2', '../gray-bonnet-seashell/index.html', '#', '#']"
R_1675047266_ES_5,"['meteorites-fossils-minerals/index.html', 'meteorites/index.html', '../../mars-rock/index.html', '#', '#']"
R_1675217239_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'replica-extinct-animal-bone/index.html', '../../replica-sabertooth-cat-tooth-smilodon/index.html', '#']"
R_1675046175_ES_4,"['home-decor-art/index.html', '../skull-scissors/index.html', '#', '#']"
R_1675213539_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', '../petrified-wood-slab-w-wooden-stand/index.html', '#', '#']"
R_1675078239_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'anatomical-models/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../../anatomical-figure-male-hand-painted/index.html']"
R_1675079709_ES_6,"['meteorites-fossils-minerals/index.html', 'minerals/index.html', 'index36c2.html?sort=featured&page=3', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../../pyrite-sphere-unique/index.html']"
R_1675076224_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'indexf1d4.html?sort=featured&page=2', '../bobcat-skull/index.html', '#', '#']"
R_1675046343_ES_4,"['home-decor-art/index.html', '../petrified-wood-coasters/index.html', '#', '#']"
R_1675057476_ES_5,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', '../butterfly-necklace-morpho-didius-morpho-sulkowskyi/index.html', '#', '#']"
R_1675056765_ES_4,"['preserved-mounted-specimens/index.html', '../blue-butterfly-starburst/index.html', '#', '#']"
R_1675212709_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'indexf1d4.html?sort=featured&page=2', '../phrenology-head/index.html', '#', '#']"
R_1675081303_ES_5,"['home-decor-art/index.html', 'indexf1d4.html?sort=featured&page=2', '../victorian-dome-watch/index.html', '#', '#']"
R_1675085129_ES_4,"['preserved-mounted-specimens/index.html', 'taxidermy/index.html', '../../skunk-mephitis-mephitis/index.html', '#']"
R_1675213306_ES_4,"['home-decor-art/index.html', 'posters-prints/index.html', 'index5733.html?sort=featured&page=6', '../../arum-botanical-poster/index.html']"
R_1675081590_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', '../campo-del-cielo-meteorite-20lbs/index.html', '#', '#']"
R_1675083289_ES_5,"['puzzles-toys-edibles/index.html', 'index36c2.html?sort=featured&page=3', '../anatomical-snap-together-kit-torso-deluxe/index.html', '#', '#']"
R_1675083240_ES_5,"['meteorites-fossils-minerals/index.html', 'index36c2.html?sort=featured&page=3', '../mini-fossil-collection-8pc/index.html', '#', '#']"
R_1675217892_ES_5,"['home-decor-art/index.html', 'index36c2.html?sort=featured&page=3', '../anatomical-mugs/index.html', '#', '#']"
R_1675052309_ES_6,"['meteorites-fossils-minerals/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../rough-rose-quartz/index.html', '#', '#']"
R_1675081751_ES_4,"['home-decor-art/index.html', '../preserved-mounted-specimens/domes/index.html', '../../bell-jar-light/index.html', '#']"
R_1675086422_ES_6,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../didactic-human-skull-model-on-cervical-spine-4-part/index.html', '#']"
R_1675055044_ES_5,"['home-decor-art/index.html', 'desk-study/globes/index.html', '../../../1745-vaugondy-globe-in-box-small/index.html', '#', '#']"
R_1675047184_ES_5,"['meteorites-fossils-minerals/index.html', 'index36c2.html?sort=featured&page=3', '../a-quality-dinosaur-tooth-spinosaurus/index.html', '#', '#']"
R_1675056352_ES_4,"['skulls-skeletons-anatomy-more/index.html', '../disarticulated-human-skeleton-model-painted/index.html', '#', '#']"
R_1675055875_ES_5,"['meteorites-fossils-minerals/index.html', 'indexf1d4.html?sort=featured&page=2', '../lab-grown-bismuth-crystal-uk/index.html', '#', '#']"
R_1675213612_ES_5,"['jewelry-clothing-accessories/index.html', 'index36c2.html?sort=featured&page=3', '../meteorite-necklace/index.html', '#', '#']"
R_1675053577_ES_4,"['premium-collection/index.html', '../neolithic-point/index.html', '#', '#']"
R_1675055758_ES_5,"['home-decor-art/index.html', 'desk-study/globes/index.html', '../../../venus-globe/index.html', '#', '#']"
R_1675051869_ES_4,"['premium-collection/index.html', '../zebra-pedestal-mount/index.html', '#', '#']"
R_1675218500_ES_5,"['home-decor-art/index.html', 'index5733.html?sort=featured&page=6', 'indexabb9.html?sort=featured&page=7', '../albertus-seba-print-vol-2-plate-90/index.html', '#']"
R_1675046068_ES_4,"['preserved-mounted-specimens/index.html', '../skunk-mephitis-mephitis/index.html', '#', '#']"
R_1675056025_ES_3,"['premium-collection/index.html', '../silver-fox/index.html', '#']"
R_1675083731_ES_5,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', '../metal-pteranodon-skeleton-kit/index.html', '#', '#']"
R_1675048156_ES_5,"['preserved-mounted-specimens/index.html', 'specimens-in-resin/index.html', '../../stick-insect-in-resin/index.html', '#', '#']"
R_1675053986_ES_5,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../shell-coin-purse-silver-argy/index.html', '#', '#']"
R_1675216925_ES_4,"['premium-collection/index.html', 'fossils/index.html', '../../neolithic-point/index.html', '#']"
R_1675084111_ES_5,"['meteorites-fossils-minerals/index.html', 'index17d2.html?sort=featured&page=5', '../large-natural-agate-slices/index.html', '#', '#']"
R_1675078494_ES_4,"['preserved-mounted-specimens/index.html', 'taxidermy/index.html', '../../chipmunk/index.html', '#']"
R_1675215491_ES_5,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', '../skull-bracelet-large/index.html', '#', '#']"
R_1675086264_ES_5,"['jewelry-clothing-accessories/index.html', 'indexb4eb.html?sort=featured&page=4', '../childrens-ring-red-starfish/index.html', '#', '#']"
R_1675047128_ES_4,"['home-decor-art/index.html', '../dinosaur-bottle-opener/index.html', '#', '#']"
R_1675049135_ES_4,"['preserved-mounted-specimens/index.html', '../blue-butterfly-starburst/index.html', '#', '#']"
R_1675056101_ES_5,"['premium-collection/index.html', 'fossils/index.html', '../../oreodont-skull/index.html', '#', '#']"
R_1675083441_ES_5,"['preserved-mounted-specimens/index.html', 'index5733.html?sort=featured&page=6', '../bullet-ant-paraponera-clavata/index.html', '#', '#']"
R_1675217341_ES_5,"['meteorites-fossils-minerals/index.html', 'minerals/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../../brazilian-agate-geode/index.html']"
R_1675045903_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../adult-human-skull-asian-male/index.html', '#', '#']"
R_1675089496_ES_5,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', '../glass-eye-yellow-reptile/index.html', '#', '#']"
R_1675053929_ES_6,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../triceratops-3d-wooden-puzzle/index.html', '#', '#']"
R_1675082391_ES_7,"['home-decor-art/index.html', 'index36c2.html?sort=featured&page=3', 'indexabb9.html?sort=featured&page=7', 'indexf1d4.html?sort=featured&page=2', 'indexb4eb.html?sort=featured&page=4', '../italian-marble-coaster-mammoth-skeleton/index.html', '#']"
R_1675056602_ES_4,"['jewelry-clothing-accessories/index.html', '../sterling-silver-meteorite-earrings-campo-del-cielo/index.html', '#', '#']"
R_1675085447_ES_5,"['preserved-mounted-specimens/index.html', 'indexf1d4.html?sort=featured&page=2', '../purple-clam-seashell/index.html', '#', '#']"
R_1675073750_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'indexb4eb.html?sort=featured&page=4', 'index36c2.html?sort=featured&page=3', '../muskrat-skull/index.html', '#']"
R_1675078397_ES_5,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', '../anatomical-snap-together-kit-dolphin/index.html', '#', '#']"
R_1675083497_ES_4,"['puzzles-toys-edibles/index.html', 'candies-snacks/index.html', '../../scorpion-lollipop/index.html', '#']"
R_1675081422_ES_6,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', 'indexb4eb.html?sort=featured&page=4', 'index36c2.html?sort=featured&page=3', '../metal-apollo-lunar-lander-kit/index.html', '#']"
R_1675058399_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'replica-extinct-animal-bone/index.html', '../../replica-t-rex-skull/index.html', '#', '#']"
R_1675052484_ES_4,"['skulls-skeletons-anatomy-more/index.html', '../ear-model-5-times-full-size-8-part/index.html', '#', '#']"
R_1675075206_ES_5,"['meteorites-fossils-minerals/index.html', 'index17d2.html?sort=featured&page=5', 'index36c2.html?sort=featured&page=3', '../rough-quartz/index.html', '#']"
R_1675218035_ES_4,"['preserved-mounted-specimens/index.html', 'taxidermy/index.html', '../../sleeping-bat/index.html', '#']"
R_1675074609_ES_4,"['preserved-mounted-specimens/index.html', 'taxidermy/index.html', '../../white-mouse/index.html', '#']"
R_1675216391_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', 'indexf1d4.html?sort=featured&page=2', '../../beaver-skull/index.html']"
R_1675082491_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'anatomical-models/index.html', 'indexf1d4.html?sort=featured&page=2', '../../classic-brain-5-part/index.html']"
R_1675056428_ES_7,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', '../fossil-bison-tooth-necklace/index.html', '#']"
R_1675219260_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', '../rousette-bat-skeleton-in-dome/index.html', '#', '#']"
R_1675073673_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../human-fetal-skull-replica-homo-sapiens/index.html', '#']"
R_1675213660_ES_6,"['meteorites-fossils-minerals/index.html', 'fossils/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', 'index1bb6.html?sort=featured&page=1', '../../large-ammonite-half-unique/index.html']"
R_1675046914_ES_5,"['puzzles-toys-edibles/index.html', 'candies-snacks/index.html', '../../cricket-lollipop/index.html', '#', '#']"
R_1675054506_ES_5,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../capital-vices-lip-balm/index.html', '#', '#']"
R_1675217096_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'indexf1d4.html?sort=featured&page=2', '../toad-skeleton/index.html', '#', '#']"
R_1675058943_ES_5,"['premium-collection/index.html', 'minerals-meteorites/index.html', '../../campo-del-cielo-meteorite-16lbs/index.html', '#', '#']"
R_1675058491_ES_5,"['preserved-mounted-specimens/index.html', 'preserved-specimens/index.html', '../../red-eared-slider-turtle-shell/index.html', '#', '#']"
R_1675085600_ES_4,"['preserved-mounted-specimens/index.html', 'preserved-specimens/index.html', '../../framed-flying-lizard-draco-sp/index.html', '#']"
R_1675048762_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', '../../bullfrog-skeleton/index.html', '#', '#']"
R_1675053783_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../human-skull-asian-adolescent/index.html', '#', '#']"
R_1675054395_ES_5,"['puzzles-toys-edibles/index.html', 'candies-snacks/index.html', '../../chocolate-ant-wafers/index.html', '#', '#']"
R_1675050495_ES_4,"['preserved-mounted-specimens/index.html', '../cane-toad/index.html', '#', '#']"
R_1675051265_ES_5,"['jewelry-clothing-accessories/index.html', 'index36c2.html?sort=featured&page=3', '../jewel-beetle-wing-cover-earrings/index.html', '#', '#']"
R_1675057396_ES_5,"['meteorites-fossils-minerals/index.html', 'meteorites/index.html', '../../mars-rock/index.html', '#', '#']"
R_1675076357_ES_5,"['puzzles-toys-edibles/index.html', 'indexb4eb.html?sort=featured&page=4', '../anatomical-snap-together-kit-scorpion/index.html', '#', '#']"
R_1675214576_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', '../campo-del-cielo-meteorite-16lbs/index.html', '#', '#']"
R_1675082759_ES_5,"['meteorites-fossils-minerals/index.html', 'index17d2.html?sort=featured&page=5', 'indexb4eb.html?sort=featured&page=4', '../malachite-egg/index.html', '#']"
R_1675079059_ES_4,"['premium-collection/index.html', 'fossils/index.html', '../../oreodont-skull/index.html', '#']"
R_1675220916_ES_5,"['preserved-mounted-specimens/index.html', 'index17d2.html?sort=featured&page=5', '../sternocera-aequisignata-jewel-beetle-wing-covers-in-vial/index.html', '#', '#']"
R_1675048531_ES_4,"['puzzles-toys-edibles/index.html', '../chocolate-ant-wafers/index.html', '#', '#']"
R_1675046006_ES_4,"['puzzles-toys-edibles/index.html', '../triceratops-3d-wooden-puzzle/index.html', '#', '#']"
R_1675059518_ES_5,"['meteorites-fossils-minerals/index.html', 'minerals/index.html', '../../chevron-amethyst-hearts/index.html', '#', '#']"
R_1675057798_ES_3,"['premium-collection/index.html', '../white-tail-deer/index.html', '#']"
R_1675073572_ES_5,"['preserved-mounted-specimens/index.html', 'specimens-in-resin/index.html', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', '../../garden-spider-in-resin/index.html']"
R_1675080040_ES_5,"['jewelry-clothing-accessories/index.html', 'indexb4eb.html?sort=featured&page=4', '../childrens-ring-black-scorpion/index.html', '#', '#']"
R_1675081450_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../ermine/index.html', '#']"
R_1675058939_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../boy-of-bengal-skull-replica/index.html', '#', '#']"
R_1675049534_ES_6,"['home-decor-art/index.html', 'indexf1d4.html?sort=featured&page=2', 'index5733.html?sort=featured&page=6', '../gothic-skull/index.html', '#', '#']"
R_1675084043_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../juvenile-racoon/index.html', '#']"
R_1675077092_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../../pair-of-goat-horns/index.html']"
R_1675086793_ES_5,"['home-decor-art/index.html', 'desk-study/globes/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../../../the-earth-the-heavens-globes/index.html']"
R_1675087449_ES_4,"['premium-collection/index.html', 'taxidermy-specimens/index.html', '../../blue-peacock/index.html', '#']"
R_1675078480_ES_4,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../chafer-beetle-keychain/index.html', '#']"
R_1675079270_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', '../lizard-skeleton/index.html', '#', '#']"
R_1675084934_ES_5,"['meteorites-fossils-minerals/index.html', 'index17d2.html?sort=featured&page=5', 'indexb4eb.html?sort=featured&page=4', '../fluorite-point/index.html', '#']"
R_1675214564_ES_8,"['preserved-mounted-specimens/index.html', 'indexf1d4.html?sort=featured&page=2', 'index17d2.html?sort=featured&page=5', 'index5733.html?sort=featured&page=6', 'indexb4eb.html?sort=featured&page=4', 'indexabb9.html?sort=featured&page=7', 'index7f98.html?sort=featured&page=10', '../imperial-volute-seashell/index.html']"
R_1675215811_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../../pair-of-goat-horns/index.html']"
R_1675050443_ES_5,"['puzzles-toys-edibles/index.html', 'indexb4eb.html?sort=featured&page=4', '../anatomical-snap-together-kit-horse/index.html', '#', '#']"
R_1675046760_ES_4,"['preserved-mounted-specimens/index.html', '../rhino-beetle-dome/index.html', '#', '#']"
R_1675047159_ES_5,"['premium-collection/index.html', 'minerals-meteorites/index.html', '../../spanish-pyrite-crystal-cluster/index.html', '#', '#']"
R_1675084483_ES_4,"['puzzles-toys-edibles/index.html', 'other-toys/index.html', '../../glass-eye-cheetah/index.html', '#']"
R_1675074091_ES_5,"['meteorites-fossils-minerals/index.html', 'index36c2.html?sort=featured&page=3', '../small-mineral-collection-15pc/index.html', '#', '#']"
R_1675078089_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', '../burchells-zebra-rug/index.html', '#', '#']"
