file,hrefs
R_1674857340_SA_3,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-princess.html', '#']"
R_1674856424_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-girl-with-snowman.html', '#78', '#76', '#1', '#77']"
R_1674847835_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-boy.html', '#5', '#1', '#8', '#6']"
R_1674847968_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-bookplates-floral.html']"
R_1674855518_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-pink-unicorn.html', 'puzzles/products/personalized-puzzle-tractor.html', 'puzzles/products/personalized-puzzle-hedgehog.html']"
R_1674856988_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-boy-face.html', '#']"
R_1674851085_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/ceramic-mug-superhero-girl-1.html', '#']"
R_1674845640_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/2-square-return-address-labels-tree-on-car.html']"
R_1674850396_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/2-square-return-address-labels-tree-on-car.html']"
R_1674848850_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-boy.html', '#']"
R_1674863245_SA_6,"['collections/blankets.html', 'blankets/products/personalized-throw-blanket-script-font.html', '#2', '#6', '#9', '#1']"
R_1674857113_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-frog.html']"
R_1674856054_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ballerina.html', '#2', '#3', '#1']"
R_1674850491_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-note-cards-choose-your-silhouette-boy.html', '#1', '#3', '#2', '#4']"
R_1674859053_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-girl-with-snowman.html', '#78', '#76', '#77', '#1']"
R_1674848311_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl.html', '#']"
R_1674843529_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-superhero-girl.html', '#']"
R_1674845849_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-jumping.html', '#2', '#1']"
R_1674851177_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-hot-air-balloon.html', '#1', '#2']"
R_1674858056_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-llama-navy.html', '#2', '#1']"
R_1674857426_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-girl-in-blue-dress.html', '#']"
R_1674846552_SA_6,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-girl.html', '#3', '#1', '#4', '#2']"
R_1674856818_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-flowers.html']"
R_1674845233_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy-on-bike.html', '#']"
R_1674846849_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-toucan.html', 'pillowcases/products/standard-pillowcase-great-outdoors-girl.html', 'pillowcases/products/standard-pillowcase-girl-with-snowman.html', '#76', '#78']"
R_1674851115_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-learning-is-fun.html']"
R_1674858733_SA_6,"['collections/gift-labels.html', 'gift-labels/products/circle-gift-labels-choose-your-silhouettes-family.html', '#6', '#2', '#3', '#8']"
R_1674851031_SA_4,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepad-kids-jumping.html', '#1', '#2']"
R_1674853034_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-race-car.html', '#2', '#1']"
R_1674846622_SA_6,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-outdoors-boy.html', 'name-labels/products/name-labels-ballerina.html', 'name-labels/products/custom-name-labels-girl.html', '#3', '#4']"
R_1674853260_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-red-school-uniforms-1.html']"
R_1674851207_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-pink-unicorn.html', '#1', '#2']"
R_1674853867_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-rainbow-unicorn.html']"
R_1674858505_SA_6,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-silhouette-family-circle.html', '#8', '#5', '#9', '#6']"
R_1674858267_SA_3,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-floral.html', 'gift-labels/products/gift-labels-fire-truck.html']"
R_1674849880_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-fox.html']"
R_1674850108_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-boy.html', '#6', '#8', '#5', '#1']"
R_1674850055_SA_2,"['collections/throw-pillows.html', 'throw-pillows/products/personalized-throw-pillow-rainbow-unicorn.html']"
R_1674846695_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-superhero-girl.html', '#']"
R_1674847253_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-bookplates-floral.html']"
R_1674845833_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-fire-truck.html', '#1', '#2']"
R_1674855494_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-family-note-cards-choose-your-silhouettes-1.html', '#4', '#1', '#2', '#3']"
R_1674850564_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-uppercase-font.html', '#6', '#4', '#3', '#2']"
R_1674853267_SA_5,"['collections/note-cards.html', 'note-cards/products/3-sibling-flat-note-cards-choose-your-silhouettes-test.html', '#1', '#3', '#2']"
R_1674846246_SA_5,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-firefighter.html', '#49', '#1', '#48']"
R_1674849148_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-bats.html', '#1', '#2']"
R_1674846888_SA_5,"['collections/throw-pillows.html', 'throw-pillows/products/personalized-throw-pillow-pink-unicorn.html', '#2', '#1', '#3']"
R_1674844596_SA_5,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-owl.html', '#1', '#2', '#3']"
R_1674848149_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy.html', '#']"
R_1674848655_SA_3,"['collections/pillowcases.html', 'pillowcases/products/pillowcase-girl.html', '#']"
R_1674859160_SA_2,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-butterflies.html']"
R_1674848540_SA_2,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-sea-turtle.html']"
R_1674846400_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-script-font.html', '#3', '#6', '#7', '#8']"
R_1674848892_SA_2,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-green.html']"
R_1674854436_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-reading.html', '#2', '#1']"
R_1674856119_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-pink-unicorn.html', '#2', '#1']"
R_1674856210_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-girl.html', '#9', '#1', '#6', '#8']"
R_1674858020_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-firetruck.html']"
R_1674845227_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-ballerina.html', '#']"
R_1674862531_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-handwriting-font.html', '#8', '#6', '#4', '#7']"
R_1674858811_SA_2,"['collections/notepads.html', 'notepads/products/personalized-green-chevron-notepad.html']"
R_1674848071_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-note-cards-choose-your-silhouette-girl.html', '#4', '#25', '#1', '#2']"
R_1674844296_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-fire-truck.html', '#4', '#3', '#1', '#2']"
R_1674851952_SA_4,"['collections/tote-bags.html', 'tote-bags/products/copy-of-personalized-tote-bag-girl-face.html', '#2', '#1']"
R_1674861079_SA_2,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepad-blue-school-uniforms.html']"
R_1674852449_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/patterned-name-lumbar-pillow-cursive.html', '#8', '#1', '#3', '#6']"
R_1674850957_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-girl.html', '#8', '#1', '#9', '#6']"
R_1674847521_SA_2,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepad-red-school-uniforms-1.html']"
R_1674858948_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy-on-bike.html', '#']"
R_1674849366_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-flowers.html']"
R_1674852430_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-rainbow-unicorn.html', '#1', '#2']"
R_1674847651_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-blue-school-uniforms.html']"
R_1674850020_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-handwriting.html', '#6', '#9', '#4', '#3']"
R_1674859101_SA_6,"['collections/chore-charts.html', 'chore-charts/products/customized-chore-chart-notepad-boy.html', '#1', '#3', '#4', '#2']"
R_1674859095_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-racecar.html']"
R_1674852949_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-silhouette-family.html']"
R_1674851026_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-boy.html', '#2', '#4', '#1', '#3']"
R_1674860064_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-fire-truck.html', '#4', '#2', '#1', '#3']"
R_1674855351_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl-in-truck.html', '#']"
R_1674856792_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-rainbow-unicorn-note-cards.html']"
R_1674855956_SA_3,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-t-rex.html', 'placemats/products/personalized-kids-placemat-multi-chevron-pink.html']"
R_1674845588_SA_3,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepads.html', '#']"
R_1674849073_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-boy.html', '#1']"
R_1674851998_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-girl.html', '#8', '#6', '#9', '#1']"
R_1674855569_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ballerina.html', '#2', '#1', '#3']"
R_1674843683_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-sunshine.html', '#2', '#1']"
R_1674851483_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-girl-face.html', '#1', '#3', '#89', '#2']"
R_1674862127_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/patterned-name-lumbar-pillow-uppercase.html', '#4', '#7', '#2', '#5']"
R_1674853570_SA_4,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-outdoors-girl.html', '#2', '#1']"
R_1674848558_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-owl-puzzle.html', '#1', '#2']"
R_1674859808_SA_3,"['collections/note-cards.html', 'note-cards/products/custom-childrens-flat-cards-baby-boy.html', 'note-cards/products/personalized-rainbow-unicorn-note-cards.html']"
R_1674858600_SA_2,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-green.html']"
R_1674856466_SA_6,"['collections/gift-labels.html', 'gift-labels/products/circle-gift-labels-choose-your-silhouettes-family.html', '#8', '#6', '#1', '#3']"
R_1674869439_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-handwriting-font.html', '#5', '#8', '#4', '#7']"
R_1674848094_SA_6,"['collections/chore-charts.html', 'chore-charts/products/customized-chore-chart-notepad-boy.html', '#3', '#4', '#1', '#2']"
R_1674854463_SA_6,"['collections/placemats.html', 'placemats/products/personalized-christmas-placemat-boy.html', '#49', '#48', '#50', '#1']"
R_1674844790_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-boy.html', '#1', '#5', '#8', '#6']"
R_1674848448_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-rainbow-unicorn.html', '#2', '#1']"
R_1674848481_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-yellow-chevron.html', '#1', '#2']"
R_1674843877_SA_4,"['collections/notepads.html', 'notepads/products/personalized-blue-chevron-notepad.html', 'notepads/products/personalized-teacher-notepads.html', '#']"
R_1674854595_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-rainbow-unicorn.html', '#1', '#2']"
R_1674846092_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/square-return-address-labels-merry-christmas.html']"
R_1674858634_SA_4,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-outer-space.html', '#1', '#2']"
R_1674848607_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-fire-truck.html', '#1', '#2', '#3', '#4']"
R_1674853772_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-pink-chevron-notepad.html']"
R_1674854687_SA_2,"['collections/notepads.html', 'notepads/products/a-note-from-mom-pink-banner.html']"
R_1674852297_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-fox.html']"
R_1674855907_SA_4,"['collections/notepads.html', 'notepads/products/personalized-pink-chevron-notepad.html', 'notepads/products/personalized-green-chevron-notepad.html', 'notepads/products/personalized-notepad-rainbow-unicorn.html']"
R_1674859820_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-boy.html', '#5', '#8', '#6', '#1']"
R_1674852716_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-pink-unicorn.html', '#2', '#1']"
R_1674850239_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-llama-mauve.html', '#1', '#2']"
R_1674850463_SA_4,"['collections/return-address-labels.html', 'return-address-labels/products/copy-of-return-address-labels-floral-circle.html', '#1', '#2']"
R_1674857221_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/2-square-return-address-labels-tree-on-car.html']"
R_1674854363_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-black-cat.html', '#1', '#2', '#3']"
R_1674847877_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-boy.html', '#1', '#2', '#3', '#4']"
R_1674844868_SA_5,"['collections/gift-labels.html', 'gift-labels/products/custom-gift-labels-boy.html', '#52', '#51', '#1']"
R_1674853463_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-handwriting-font.html', '#3', '#4', '#7', '#2']"
R_1674859709_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-ballerina.html', '#']"
R_1674853978_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-owl.html', '#1', '#5', '#4', '#3']"
R_1674854902_SA_6,"['collections/gift-labels.html', 'gift-labels/products/circle-gift-labels-choose-your-silhouettes-family.html', '#5', '#1', '#8', '#3']"
R_1674857652_SA_3,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-choose-your-silhouette-boy.html', '#1']"
R_1674845792_SA_3,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-school-days.html', '#1']"
